average,cpu,thrust,work-efficient-hierarchical
4096,0.1618,0.055296,0.82592
16384,0.7675,0.090112,0.857408
65536,3.4818,0.100352,1.08477
262144,15.0935,0.285504,2.28218
1048576,53.1548,0.469024,9.9672
4194304,209.434,0.970752,36.0666
16777216,860.033,5.00086,167.474

sample-218,cpu,thrust,work-efficient-hierarchical
4096,0.1613,0.055168,0.856
16384,0.7932,0.091712,0.848256
65536,3.4457,0.088064,1.08864
262144,14.5898,0.411008,2.26682
1048576,55.2274,0.568864,9.98419
4194304,237.51,0.876544,36.0842
16777216,912.89,4.18637,153.04

sample-219,cpu,thrust,work-efficient-hierarchical
4096,0.1522,0.077824,0.847616
16384,0.7367,0.092,0.883104
65536,3.4827,0.108544,1.08794
262144,14.7866,0.30736,2.2569
1048576,59.1275,0.498464,10.0317
4194304,210.003,0.971936,36.0079
16777216,848.834,4.07757,146.598

sample-220,cpu,thrust,work-efficient-hierarchical
4096,0.1538,0.051552,0.938304
16384,0.6854,0.088128,0.84784
65536,3.3502,0.095584,1.08954
262144,14.4029,0.362752,2.32314
1048576,56.2605,0.511744,10.002
4194304,213.275,1.12435,36.0509
16777216,897.728,4.58752,155.513

sample-221,cpu,thrust,work-efficient-hierarchical
4096,0.1521,0.058656,0.833472
16384,0.7745,0.090912,0.8512
65536,3.4759,0.0912,1.0895
262144,15.4397,0.40848,2.25485
1048576,58.2635,0.402784,9.94576
4194304,223.002,0.904896,35.995
16777216,844.297,5.06883,169.366

sample-222,cpu,thrust,work-efficient-hierarchical
4096,0.1441,0.055392,0.829952
16384,0.6882,0.091488,0.853664
65536,3.1911,0.088064,1.10586
262144,14.5954,0.241664,2.52995
1048576,61.1524,0.510784,9.99482
4194304,218.85,1.12685,36.0579
16777216,903.289,4.3193,156.246

sample-223,cpu,thrust,work-efficient-hierarchical
4096,0.1556,0.055424,0.828544
16384,0.754,0.093056,0.849984
65536,3.4782,0.095872,1.10598
262144,14.4537,0.259008,2.26128
1048576,56.3902,0.44304,9.98563
4194304,225.491,0.903584,36.006
16777216,849.717,5.11955,164.673

sample-224,cpu,thrust,work-efficient-hierarchical
4096,0.1615,0.057024,0.829504
16384,0.7514,0.090176,0.856064
65536,3.4131,0.091552,1.08749
262144,14.2744,0.286208,2.27312
1048576,55.9634,0.593888,10.0207
4194304,219.556,0.87552,36.0366
16777216,887.826,4.41014,154.804

sample-225,cpu,thrust,work-efficient-hierarchical
4096,0.1541,0.057472,0.865664
16384,0.7202,0.08944,0.847872
65536,3.3037,0.087904,1.09222
262144,14.4436,0.235104,2.27933
1048576,58.3762,0.50448,9.94915
4194304,221.128,0.892928,36.1236
16777216,843.491,4.32877,155.052

sample-226,cpu,thrust,work-efficient-hierarchical
4096,0.1449,0.0568,0.826368
16384,0.6833,0.09088,0.854016
65536,3.1873,0.088224,1.10189
262144,14.4173,0.2176,2.304
1048576,55.9419,0.477472,9.98669
4194304,215.322,1.09773,36.0873
16777216,889.234,4.38938,151.212

sample-227,cpu,thrust,work-efficient-hierarchical
4096,0.1654,0.05536,0.823072
16384,0.7367,0.089504,0.849728
65536,3.4647,0.095968,1.09859
262144,15.3821,0.215584,2.29581
1048576,59.8615,0.339264,10.0255
4194304,223.115,0.891072,36.0016
16777216,848.164,4.44416,149.93

sample-228,cpu,thrust,work-efficient-hierarchical
4096,0.1523,0.055456,0.819936
16384,0.7175,0.089632,0.844256
65536,3.2461,0.114688,1.08957
262144,14.545,0.280224,2.25466
1048576,55.3184,0.450304,9.97875
4194304,217.091,1.0112,36.0965
16777216,876.632,4.69674,162.628

sample-229,cpu,thrust,work-efficient-hierarchical
4096,0.1638,0.05536,0.81808
16384,0.8059,0.091712,0.849024
65536,3.3833,0.090304,1.08029
262144,15.0033,0.306368,2.26918
1048576,57.1208,0.344064,9.95248
4194304,233.933,0.851808,36.0263
16777216,837.734,4.82003,161.806

sample-230,cpu,thrust,work-efficient-hierarchical
4096,0.1424,0.05168,0.831424
16384,0.6685,0.088064,0.847872
65536,3.203,0.089152,1.08237
262144,13.513,0.36592,2.25488
1048576,53.6273,0.458752,10.111
4194304,221.421,0.935264,36.0489
16777216,901.426,4.20531,150.285

sample-231,cpu,thrust,work-efficient-hierarchical
4096,0.146,0.056064,0.813056
16384,0.7231,0.09216,0.853536
65536,3.3148,0.088032,1.08269
262144,14.6113,0.216256,2.35354
1048576,58.3293,0.475936,10.1225
4194304,231.968,0.97472,36.004
16777216,839.596,4.49126,156.176

sample-232,cpu,thrust,work-efficient-hierarchical
4096,0.1455,0.053088,0.81888
16384,0.6794,0.088064,0.862208
65536,3.1673,0.087712,1.09098
262144,13.7615,0.364832,2.25453
1048576,56.5076,0.44416,10.0434
4194304,216.915,0.888832,36.0302
16777216,870.799,4.53482,153.016

sample-233,cpu,thrust,work-efficient-hierarchical
4096,0.1543,0.055296,0.82944
16384,0.718,0.0912,0.877984
65536,3.8114,0.092224,1.09123
262144,16.0733,0.250336,2.27123
1048576,56.6442,0.511936,9.9799
4194304,229.561,0.841344,36.1146
16777216,873.652,5.43946,171.448

sample-234,cpu,thrust,work-efficient-hierarchical
4096,0.1454,0.05584,0.829216
16384,0.6967,0.089376,0.84848
65536,3.1969,0.089728,1.08749
262144,14.2556,0.204032,2.27504
1048576,56.4763,0.499712,10.0127
4194304,213.806,0.905216,36.1188
16777216,854.051,5.3248,168.824

sample-235,cpu,thrust,work-efficient-hierarchical
4096,0.1582,0.05456,0.825344
16384,0.7683,0.0904,0.847808
65536,3.6372,0.090176,1.09494
262144,14.8053,0.340352,2.2776
1048576,57.2269,0.385024,9.96438
4194304,223.802,0.937984,35.9895
16777216,890.197,5.19005,158.024

sample-236,cpu,thrust,work-efficient-hierarchical
4096,0.1462,0.051648,0.97072
16384,0.6811,0.108448,0.844832
65536,3.1353,0.089664,1.14483
262144,13.7734,0.337952,2.33882
1048576,55.7954,0.499968,10.0883
4194304,210.753,0.919552,36.0452
16777216,869.613,5.33251,172.349

sample-237,cpu,thrust,work-efficient-hierarchical
4096,0.1411,0.057344,0.850848
16384,0.6854,0.090752,0.848064
65536,3.2844,0.0968,1.09174
262144,15.4158,0.258048,2.33251
1048576,58.3281,0.509632,10.6084
4194304,233.58,0.908576,36.0311
16777216,903.555,5.03971,157.55

sample-238,cpu,thrust,work-efficient-hierarchical
4096,0.1459,0.055744,0.824064
16384,0.7494,0.08752,0.848672
65536,3.1717,0.09168,1.08339
262144,13.6762,0.33552,2.28557
1048576,52.6326,0.555456,9.95328
4194304,217.692,0.829568,36.0217
16777216,919.889,4.97046,172.312

sample-239,cpu,thrust,work-efficient-hierarchical
4096,0.1636,0.059872,0.843776
16384,0.7462,0.093664,0.844
65536,3.4737,0.09216,1.08554
262144,15.6676,0.235904,2.25658
1048576,59.7552,0.387072,9.99965
4194304,240.729,0.856064,36.0139
16777216,902.781,4.9031,167.846

sample-240,cpu,thrust,work-efficient-hierarchical
4096,0.1454,0.054016,0.825408
16384,0.7635,0.167712,0.909312
65536,3.1637,0.088768,1.0881
262144,13.5404,0.330368,2.24931
1048576,55.6769,0.503808,9.96285
4194304,207.928,1.00381,36.0762
16777216,867.262,4.09002,148.359

sample-241,cpu,thrust,work-efficient-hierarchical
4096,0.1528,0.05808,0.822944
16384,0.7147,0.109184,0.863264
65536,3.2245,0.091904,1.09158
262144,14.4276,0.279168,2.29376
1048576,54.7323,0.477184,9.99805
4194304,229.119,1.0281,36.0711
16777216,885.619,5.16528,172.227

sample-242,cpu,thrust,work-efficient-hierarchical
4096,0.1417,0.0528,0.823904
16384,0.6631,0.089664,0.850112
65536,3.1565,0.088928,1.09613
262144,13.8045,0.386944,2.25501
1048576,54.1258,0.479232,10.0067
4194304,214.882,1.0231,36.0673
16777216,864.601,4.66806,152.297

sample-243,cpu,thrust,work-efficient-hierarchical
4096,0.1994,0.063776,0.970656
16384,0.8467,0.098752,0.944736
65536,3.5867,0.09216,1.09389
262144,14.3959,0.206784,2.24934
1048576,55.0175,0.4488,9.97786
4194304,218.157,0.945792,36.4716
16777216,903.318,4.92083,158.817

sample-244,cpu,thrust,work-efficient-hierarchical
4096,0.1413,0.056352,0.841088
16384,0.7006,0.08624,0.862208
65536,3.1515,0.1024,1.09094
262144,13.6374,0.366272,2.25856
1048576,53.8878,0.530528,9.9745
4194304,213.84,0.925696,36.0465
16777216,880.01,4.8744,163.531

sample-245,cpu,thrust,work-efficient-hierarchical
4096,0.1457,0.051872,0.82592
16384,0.6828,0.089984,0.849504
65536,3.1619,0.09216,1.08912
262144,13.6115,0.346112,2.25699
1048576,55.0328,0.461056,10.2277
4194304,220.981,1.10554,36.0465
16777216,906.006,5.00346,158.952

sample-246,cpu,thrust,work-efficient-hierarchical
4096,0.154,0.055296,0.823296
16384,0.7265,0.11184,0.84992
65536,3.5642,0.088096,1.08992
262144,14.4138,0.321536,2.26918
1048576,54.2457,0.61808,10.0557
4194304,214.775,1.03488,36.3144
16777216,876.205,4.78787,159.502

sample-247,cpu,thrust,work-efficient-hierarchical
4096,0.1469,0.055488,0.826624
16384,0.6848,0.089984,0.845824
65536,3.1874,0.087808,1.08771
262144,14.2789,0.303104,2.27731
1048576,54.538,0.54272,10.1437
4194304,222.083,0.937344,36.0812
16777216,903.164,4.74486,156.275

sample-248,cpu,thrust,work-efficient-hierarchical
4096,0.1676,0.075936,0.813696
16384,0.7768,0.090656,0.859232
65536,4.5992,0.108128,1.09363
262144,14.5148,0.325216,2.25773
1048576,56.7436,0.479232,10.113
4194304,213.303,0.977312,36.2577
16777216,867.515,4.70858,164.554

sample-249,cpu,thrust,work-efficient-hierarchical
4096,0.1452,0.057344,0.823296
16384,0.7157,0.090976,0.845824
65536,3.3128,0.089056,1.08989
262144,14.6904,0.32768,2.25197
1048576,55.2517,0.526336,9.93075
4194304,224.71,0.85264,35.9731
16777216,888.361,4.21075,154.818

sample-250,cpu,thrust,work-efficient-hierarchical
4096,0.1646,0.056608,0.927552
16384,0.7836,0.094592,0.847872
65536,3.482,0.092064,1.10189
262144,14.9218,0.221184,2.26355
1048576,58.3303,0.38272,9.99629
4194304,211.342,0.995328,36.0319
16777216,849.585,4.27139,151.751

sample-251,cpu,thrust,work-efficient-hierarchical
4096,0.1459,0.057152,0.823872
16384,0.7676,0.10928,0.857888
65536,3.29,0.08976,1.11782
262144,14.3072,0.202752,2.26758
1048576,54.3262,0.495584,9.9304
4194304,218.646,1.03248,36.1554
16777216,900.965,4.16768,154.146

sample-252,cpu,thrust,work-efficient-hierarchical
4096,0.1673,0.056768,0.829504
16384,0.716,0.093024,1.01174
65536,3.307,0.09216,1.09622
262144,14.4548,0.302432,2.42333
1048576,59.9128,0.38656,10.0876
4194304,239.373,0.840992,35.9962
16777216,836.746,5.06234,167.527

sample-253,cpu,thrust,work-efficient-hierarchical
4096,0.1526,0.055296,0.817152
16384,0.7171,0.090336,0.847872
65536,3.2254,0.103104,1.09094
262144,13.5963,0.33856,2.28061
1048576,57.3089,0.352128,9.99834
4194304,220.86,0.973504,36.0484
16777216,900.005,4.38426,153.128

sample-254,cpu,thrust,work-efficient-hierarchical
4096,0.1548,0.057344,0.814816
16384,0.7525,0.090048,0.860416
65536,3.4081,0.10192,1.18518
262144,16.067,0.24944,2.28102
1048576,55.8476,0.501408,9.98976
4194304,224.168,0.951264,36.0588
16777216,841.838,4.13082,146.795

sample-255,cpu,thrust,work-efficient-hierarchical
4096,0.1793,0.096256,0.883616
16384,0.7346,0.093504,0.8704
65536,3.3815,0.089696,1.13114
262144,14.749,0.21872,2.27181
1048576,56.1458,0.628192,9.94851
4194304,217.369,1.00506,36.02
16777216,879.614,4.13389,154.823

sample-256,cpu,thrust,work-efficient-hierarchical
4096,0.1587,0.055328,0.829728
16384,0.7727,0.091968,0.854016
65536,3.4089,0.09904,1.09283
262144,14.5602,0.225344,2.31901
1048576,57.0152,0.477152,9.95942
4194304,230.091,0.996832,36.0184
16777216,838.666,4.91939,164.987

sample-257,cpu,thrust,work-efficient-hierarchical
4096,0.1673,0.120832,0.835584
16384,0.7011,0.087904,0.868256
65536,3.1537,0.089376,1.1073
262144,14.3633,0.275648,2.28438
1048576,56.4826,0.438272,9.95546
4194304,218.899,1.00762,36.1443
16777216,883.17,4.864,155.762

sample-258,cpu,thrust,work-efficient-hierarchical
4096,0.1519,0.054144,0.818144
16384,0.7194,0.08912,0.85072
65536,3.1892,0.08448,1.08016
262144,14.9772,0.225952,2.27533
1048576,57.326,0.34992,10.0488
4194304,233.823,0.944128,36.0413
16777216,838.905,4.1513,146.325

sample-259,cpu,thrust,work-efficient-hierarchical
4096,0.1432,0.053056,0.825632
16384,0.6736,0.11264,0.899328
65536,3.1321,0.093504,1.08544
262144,13.4247,0.447648,2.27594
1048576,57.1525,0.428032,9.99219
4194304,219.56,0.962336,36.0181
16777216,893.115,4.95245,166.083

sample-260,cpu,thrust,work-efficient-hierarchical
4096,0.1446,0.051904,0.841216
16384,0.7165,0.091808,0.872736
65536,3.6329,0.093376,1.14141
262144,14.4132,0.273024,2.31776
1048576,57.5976,0.473088,9.96966
4194304,225.944,0.900416,36.0199
16777216,836.618,4.21478,152.459

sample-261,cpu,thrust,work-efficient-hierarchical
4096,0.1429,0.051872,0.814912
16384,0.6666,0.086016,0.848928
65536,3.0956,0.088448,1.0872
262144,13.9318,0.309248,2.25206
1048576,53.0921,0.464512,9.95072
4194304,217.576,0.92576,36.1885
16777216,880.54,3.98147,150.217

sample-262,cpu,thrust,work-efficient-hierarchical
4096,0.1469,0.054816,0.829984
16384,0.7511,0.088064,0.86016
65536,3.574,0.08928,1.08646
262144,15.8163,0.225216,2.27882
1048576,60.2767,0.47344,9.94099
4194304,226.589,1.03792,36.1508
16777216,874.769,5.17011,172.366

sample-263,cpu,thrust,work-efficient-hierarchical
4096,0.187,0.054592,0.822912
16384,0.6856,0.089664,0.863776
65536,3.1517,0.088512,1.09341
262144,14.0714,0.336512,2.25587
1048576,52.8561,0.536576,9.91827
4194304,209.223,0.915968,36.0499
16777216,859.31,4.84963,160.87

sample-264,cpu,thrust,work-efficient-hierarchical
4096,0.1667,0.059392,0.825024
16384,0.7654,0.099552,0.859424
65536,3.3622,0.094208,1.09341
262144,15.2109,0.258048,2.272
1048576,56.3408,0.372672,9.95725
4194304,220.912,0.820256,35.99
16777216,888.26,4.86896,155.318

sample-265,cpu,thrust,work-efficient-hierarchical
4096,0.1455,0.051904,0.823296
16384,0.7102,0.09008,0.84768
65536,3.1812,0.087232,1.09293
262144,13.8347,0.26624,2.2528
1048576,53.0855,0.508608,9.96586
4194304,212.971,1.02605,36.0735
16777216,871.146,5.18147,172.331

sample-266,cpu,thrust,work-efficient-hierarchical
4096,0.1532,0.056736,0.92592
16384,0.7135,0.094208,0.850528
65536,3.293,0.094464,1.10243
262144,14.9302,0.260096,2.32822
1048576,58.5014,0.504064,9.99174
4194304,229.041,0.895776,36.0325
16777216,893.203,4.2079,152.515

sample-267,cpu,thrust,work-efficient-hierarchical
4096,0.1412,0.05344,0.82528
16384,0.6681,0.08704,0.994624
65536,3.1519,0.088256,1.08749
262144,13.7122,0.335264,2.25498
1048576,52.5177,0.51104,9.97462
4194304,209.373,0.979552,36.002
16777216,873.175,4.56931,151.484

sample-268,cpu,thrust,work-efficient-hierarchical
4096,0.1537,0.053248,0.889856
16384,0.6762,0.089888,0.850496
65536,3.2353,0.09216,1.11411
262144,14.277,0.21856,2.25206
1048576,56.3568,0.402112,9.99587
4194304,230.181,0.903712,36.1017
16777216,897.668,4.82006,154.155

sample-269,cpu,thrust,work-efficient-hierarchical
4096,0.1464,0.0568,0.812256
16384,0.6858,0.08768,0.846176
65536,3.2794,0.094208,1.07872
262144,13.8769,0.39056,2.3007
1048576,54.644,0.467712,9.9271
4194304,209.521,1.04157,36.0103
16777216,873.655,4.86915,167.514

sample-270,cpu,thrust,work-efficient-hierarchical
4096,0.1445,0.055008,0.814816
16384,0.6835,0.088224,0.852224
65536,3.1874,0.098208,1.09405
262144,16.1421,0.224576,2.28723
1048576,57.8436,0.49776,9.94762
4194304,224.841,0.831648,36.0755
16777216,920.484,4.13856,152.002

sample-271,cpu,thrust,work-efficient-hierarchical
4096,0.1426,0.055072,0.8192
16384,0.7963,0.090368,0.857888
65536,3.1593,0.103776,1.08339
262144,13.6489,0.4344,2.28755
1048576,53.1607,0.498048,9.96749
4194304,213.43,1.02538,36.1045
16777216,870.655,4.13235,144.732

sample-272,cpu,thrust,work-efficient-hierarchical
4096,0.1404,0.07648,0.839264
16384,0.7032,0.08752,0.848192
65536,3.1517,0.088384,1.08845
262144,13.7676,0.264192,2.27178
1048576,54.768,0.509952,9.9655
4194304,219.651,0.85776,36.1554
16777216,912.285,4.76979,155.201

sample-273,cpu,thrust,work-efficient-hierarchical
4096,0.1525,0.058336,0.851072
16384,0.7174,0.097248,0.85584
65536,3.32,0.092192,1.09427
262144,15.449,0.36864,2.62285
1048576,58.179,0.45728,9.93882
4194304,214.705,0.998752,36.1045
16777216,870.791,5.2655,169.405

sample-274,cpu,thrust,work-efficient-hierarchical
4096,0.1517,0.059488,0.82192
16384,0.7334,0.094144,0.872992
65536,3.3473,0.092992,1.08954
262144,14.9529,0.237248,2.25894
1048576,54.707,0.485536,9.9943
4194304,251.877,0.805056,35.9886
16777216,931.754,3.9057,149.01

sample-275,cpu,thrust,work-efficient-hierarchical
4096,0.1605,0.059456,0.8304
16384,0.7444,0.09216,0.84704
65536,3.1541,0.090176,1.08544
262144,15.2916,0.242496,2.25795
1048576,58.5377,0.387168,9.9672
4194304,212.646,0.999712,36.0243
16777216,846.087,4.55613,162.843

sample-276,cpu,thrust,work-efficient-hierarchical
4096,0.1469,0.060448,0.814368
16384,0.7408,0.094208,0.857088
65536,3.2727,0.091712,1.08826
262144,14.5716,0.335808,2.26131
1048576,56.2084,0.465728,9.95152
4194304,214.851,1.01661,36.0451
16777216,897.879,5.14048,172.289

sample-277,cpu,thrust,work-efficient-hierarchical
4096,0.1458,0.073504,0.82944
16384,0.7162,0.088512,0.910624
65536,3.4842,0.095904,1.09174
262144,15.2424,0.306912,2.27533
1048576,58.3458,0.332864,9.95613
4194304,225.829,0.920288,36.0133
16777216,852.601,4.1767,146.563

sample-278,cpu,thrust,work-efficient-hierarchical
4096,0.1415,0.056416,0.83888
16384,0.671,0.09216,0.875584
65536,3.1706,0.088896,1.0855
262144,14.0476,0.212992,2.26666
1048576,54.1854,0.437536,10.0773
4194304,225.314,0.96256,36.0594
16777216,897.619,5.12867,159.365

sample-279,cpu,thrust,work-efficient-hierarchical
4096,0.1665,0.055296,0.817728
16384,0.7453,0.088704,0.854016
65536,3.5105,0.096576,1.08922
262144,17.6581,0.227328,2.25725
1048576,57.869,0.431744,9.95821
4194304,225.282,0.970208,36.0735
16777216,836.829,5.40909,171.811

sample-280,cpu,thrust,work-efficient-hierarchical
4096,0.1588,0.059392,0.820608
16384,0.7713,0.097856,0.854016
65536,3.4777,0.095584,1.10387
262144,15.4979,0.339968,2.26304
1048576,54.8988,0.512672,9.99293
4194304,217.651,0.997376,36.1356
16777216,895.646,4.08598,151.168

sample-281,cpu,thrust,work-efficient-hierarchical
4096,0.153,0.055296,0.809952
16384,0.7594,0.118048,0.849888
65536,3.3203,0.09216,1.09466
262144,14.6689,0.233472,2.30605
1048576,58.1302,0.3736,9.93034
4194304,235.94,0.834176,36.0915
16777216,837.018,4.7383,164.532

sample-282,cpu,thrust,work-efficient-hierarchical
4096,0.1597,0.055776,0.824032
16384,0.7242,0.094208,0.871136
65536,3.4882,0.093088,1.08954
262144,14.6707,0.362304,2.27974
1048576,56.2458,0.469888,9.95738
4194304,217.056,0.972352,36.0295
16777216,897.246,4.05504,146.487

sample-283,cpu,thrust,work-efficient-hierarchical
4096,0.1446,0.057344,0.824032
16384,0.6795,0.102432,0.853568
65536,3.2026,0.08992,1.09581
262144,14.9383,0.220096,2.27901
1048576,55.7293,0.446496,9.96992
4194304,226.977,0.970752,35.9791
16777216,857.407,4.28864,148.803

sample-284,cpu,thrust,work-efficient-hierarchical
4096,0.1425,0.084064,0.942432
16384,0.6985,0.096768,0.952352
65536,3.5483,0.106496,1.12912
262144,15.665,0.221184,2.40186
1048576,54.3455,0.530432,9.97171
4194304,227.777,0.984992,36.0058
16777216,879.543,4.2585,151.718

sample-285,cpu,thrust,work-efficient-hierarchical
4096,0.1585,0.055296,0.872896
16384,0.7615,0.090112,0.860032
65536,3.5582,0.09216,1.10477
262144,15.8302,0.351904,2.26938
1048576,59.6065,0.489472,9.94509
4194304,222.715,0.9568,36.0192
16777216,853.232,5.07741,164.867

sample-286,cpu,thrust,work-efficient-hierarchical
4096,0.1454,0.06144,0.903168
16384,0.6608,0.099328,0.899424
65536,3.2123,0.086304,1.09379
262144,13.5818,0.339968,2.32026
1048576,52.5245,0.59408,9.98736
4194304,220.533,0.920128,36.075
16777216,896.183,4.17498,149.84

sample-287,cpu,thrust,work-efficient-hierarchical
4096,0.1561,0.059296,0.825088
16384,0.7773,0.095424,0.862368
65536,3.4238,0.092224,1.08618
262144,14.0463,0.339968,2.30458
1048576,55.4529,0.480512,9.96179
4194304,225.798,0.851968,35.9947
16777216,851.049,4.49328,154.093

sample-288,cpu,thrust,work-efficient-hierarchical
4096,0.1467,0.058976,0.899232
16384,0.717,0.095008,0.852832
65536,3.2884,0.09376,1.08915
262144,14.0241,0.34992,2.2569
1048576,54.5395,0.515872,9.98605
4194304,220.767,0.925312,36.072
16777216,882.184,4.61395,164.675

sample-289,cpu,thrust,work-efficient-hierarchical
4096,0.1516,0.055104,0.817152
16384,0.753,0.08992,0.860288
65536,3.3634,0.086144,1.096
262144,14.5511,0.237856,2.26256
1048576,57.4369,0.353056,9.9393
4194304,223.508,0.892928,36.0328
16777216,884.652,5.35882,164.332

sample-290,cpu,thrust,work-efficient-hierarchical
4096,0.1443,0.059296,0.837696
16384,0.6666,0.089984,0.864256
65536,3.1349,0.090592,1.0911
262144,13.6856,0.370688,2.2535
1048576,53.4591,0.54384,10.1827
4194304,212.283,1.03834,36.235
16777216,868.527,4.04685,150.389

sample-291,cpu,thrust,work-efficient-hierarchical
4096,0.1531,0.05936,0.88448
16384,0.7103,0.094528,0.850176
65536,3.5715,0.107392,1.0888
262144,14.6496,0.311008,2.25526
1048576,58.6451,0.469984,9.97405
4194304,223.15,0.956384,36.0819
16777216,886.098,4.35718,154.817

sample-292,cpu,thrust,work-efficient-hierarchical
4096,0.1457,0.059488,0.82304
16384,0.6808,0.09232,0.850016
65536,3.2449,0.091392,1.08013
262144,13.6377,0.368736,2.25674
1048576,51.8209,0.478496,9.97171
4194304,207.059,0.964608,36.0305
16777216,871.448,5.13792,165.329

sample-293,cpu,thrust,work-efficient-hierarchical
4096,0.1452,0.055296,0.929792
16384,0.6843,0.095616,0.938432
65536,3.2213,0.08896,1.08579
262144,16.6907,0.241952,2.25459
1048576,57.7429,0.366688,10.0209
4194304,222.395,0.825088,36.0161
16777216,902.655,5.06883,159.247

sample-294,cpu,thrust,work-efficient-hierarchical
4096,0.1464,0.059392,0.819232
16384,0.6831,0.09376,0.848
65536,3.1904,0.092448,1.08787
262144,13.7447,0.373952,2.28909
1048576,54.0062,0.522624,9.98278
4194304,210.161,1.16784,36.1805
16777216,853.818,4.4872,156.212

sample-295,cpu,thrust,work-efficient-hierarchical
4096,0.1534,0.055552,0.823296
16384,0.7171,0.103232,0.853824
65536,3.3371,0.095904,1.09162
262144,15.0842,0.262912,2.30954
1048576,57.6919,0.452608,9.95136
4194304,227.658,0.901568,36.0942
16777216,905.19,4.14077,152.869

sample-296,cpu,thrust,work-efficient-hierarchical
4096,0.1419,0.055296,0.888864
16384,0.6768,0.089952,0.857504
65536,3.1642,0.091168,1.09824
262144,13.7017,0.269536,2.25638
1048576,54.4674,0.473088,9.95738
4194304,208.803,1.05062,36.0605
16777216,868.445,5.13434,167.466

sample-297,cpu,thrust,work-efficient-hierarchical
4096,0.141,0.053664,0.823296
16384,0.6807,0.089024,0.966656
65536,3.1875,0.094624,1.0911
262144,13.6878,0.380928,2.25568
1048576,58.2536,0.364544,9.98992
4194304,224.125,0.960032,36.0362
16777216,916.449,4.73293,155.596

sample-298,cpu,thrust,work-efficient-hierarchical
4096,0.154,0.059648,0.854016
16384,0.7514,0.096352,0.852032
65536,3.4097,0.088064,1.09123
262144,14.462,0.221792,2.28074
1048576,55.0439,0.48704,9.98195
4194304,209.602,1.00557,36.0902
16777216,875.03,4.7657,164.626

sample-299,cpu,thrust,work-efficient-hierarchical
4096,0.1566,0.058272,0.826752
16384,1.3877,0.121088,0.945632
65536,3.1576,0.093952,1.09011
262144,13.6788,0.3584,2.25949
1048576,52.7197,0.48976,9.94941
4194304,220.481,0.873632,35.975
16777216,893.495,4.03622,152.824

sample-300,cpu,thrust,work-efficient-hierarchical
4096,0.1723,0.053472,0.824512
16384,0.768,0.09072,0.857696
65536,3.5707,0.099168,1.12035
262144,15.4263,0.35984,2.2535
1048576,57.1471,0.454976,9.95424
4194304,220.203,1.01786,36.1003
16777216,853.48,4.12371,151.252

sample-301,cpu,thrust,work-efficient-hierarchical
4096,0.1528,0.059008,0.824032
16384,0.7016,0.088128,0.87424
65536,3.2779,0.081536,1.09978
262144,14.8089,0.342752,2.2775
1048576,55.2278,0.470592,9.92141
4194304,212.999,1.02829,36.1716
16777216,902.893,4.17587,151.106

sample-302,cpu,thrust,work-efficient-hierarchical
4096,0.17,0.060672,0.83744
16384,0.7735,0.096,0.85904
65536,3.5458,0.093728,1.09354
262144,15.7182,0.312416,2.27331
1048576,59.4457,0.349792,9.984
4194304,224.753,1.29434,36.0264
16777216,841.6,3.96698,147.286

sample-303,cpu,thrust,work-efficient-hierarchical
4096,0.1416,0.054048,0.885088
16384,0.7198,0.092512,0.92256
65536,3.2679,0.0912,1.10458
262144,14.3728,0.247744,2.27328
1048576,57.0364,0.476512,9.93846
4194304,221.905,0.982816,36.0509
16777216,893.905,5.16547,158.371

sample-304,cpu,thrust,work-efficient-hierarchical
4096,0.1607,0.055648,0.823808
16384,0.7505,0.092352,0.864352
65536,4.313,0.092736,1.1079
262144,14.5751,0.252416,2.30176
1048576,59.8002,0.339712,9.95363
4194304,227.825,0.976864,36.0264
16777216,850.374,4.14538,151.368

sample-305,cpu,thrust,work-efficient-hierarchical
4096,0.1553,0.059392,0.81952
16384,0.7162,0.094496,0.852
65536,3.3014,0.092736,1.09446
262144,14.9722,0.345376,2.26032
1048576,53.4338,0.584672,10.043
4194304,219.994,0.912768,36.0287
16777216,894.46,4.15443,151.708

sample-306,cpu,thrust,work-efficient-hierarchical
4096,0.1537,0.055296,0.82064
16384,0.7181,0.090656,0.845824
65536,3.343,0.105504,1.09382
262144,14.9219,0.277312,2.25872
1048576,57.6768,0.48128,9.99024
4194304,227.896,0.872608,36.0453
16777216,847.895,4.08371,146.921

sample-307,cpu,thrust,work-efficient-hierarchical
4096,0.1446,0.05872,0.905216
16384,0.682,0.09216,0.85168
65536,3.1523,0.086016,1.08544
262144,14.6808,0.359936,2.3239
1048576,55.5253,0.499488,9.98
4194304,218.764,1.00762,36.1247
16777216,875.07,5.03398,162.6

sample-308,cpu,thrust,work-efficient-hierarchical
4096,0.1601,0.060992,0.825344
16384,0.75,0.096448,0.861184
65536,3.5847,0.089952,1.09978
262144,15.2692,0.232352,2.26784
1048576,56.726,0.342016,9.93997
4194304,218.878,1.01462,36.1016
16777216,841.89,5.13542,172.349

sample-309,cpu,thrust,work-efficient-hierarchical
4096,0.145,0.059392,0.829376
16384,0.8586,0.093888,0.880768
65536,3.167,0.094208,1.08922
