average,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
16384,0.0051,0.026592,0.055392,0.039744,0.018272
65536,0.0212,0.036224,0.065664,0.038912,0.021504
262144,0.1025,0.071648,0.088064,0.110848,0.040832
1048576,0.4313,0.598464,0.239552,0.193056,0.148
4194304,1.9526,2.55037,1.38429,0.332864,0.504288
16777216,12.605,11.1109,5.68115,0.668352,2.3511

sample-31,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.026624,0.047104,0.040608,0.01632
16384,0.0052,0.026528,0.055104,0.038912,0.018016
65536,0.0226,0.03616,0.066688,0.041248,0.021376
262144,0.1096,0.071808,0.088384,0.13344,0.038784
1048576,0.4721,0.593536,0.20304,0.18448,0.147456
4194304,2.1152,2.54659,1.39571,0.359232,0.505248
16777216,16.0224,11.4098,5.79734,0.763808,2.43629

sample-32,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.020608,0.050912,0.04096,0.016384
16384,0.0054,0.025696,0.057184,0.045248,0.018048
65536,0.0294,0.0368,0.065664,0.047104,0.022432
262144,0.1108,0.071808,0.088064,0.127232,0.04016
1048576,0.5481,0.595968,0.205632,0.153152,0.147712
4194304,2.9492,2.53782,1.39613,0.27264,0.505056
16777216,14.8867,11.5799,5.78086,0.6496,2.47293

sample-33,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.026976,0.057344,0.037408,0.0168
16384,0.0051,0.026272,0.054272,0.036864,0.016896
65536,0.0228,0.035616,0.065632,0.04096,0.022208
262144,0.1527,0.071744,0.088768,0.216768,0.038912
1048576,0.4917,0.595968,0.199552,0.15312,0.147584
4194304,2.1723,2.54906,1.39078,0.36688,0.504768
16777216,11.9325,11.1002,5.70557,0.575072,2.65245

sample-34,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0015,0.02048,0.047104,0.03952,0.01632
16384,0.0059,0.025344,0.055296,0.043008,0.018144
65536,0.0233,0.036384,0.066784,0.039616,0.02208
262144,0.1104,0.07168,0.087008,0.16096,0.040704
1048576,0.6132,0.627584,0.197152,0.185888,0.148384
4194304,2.1652,2.54976,1.39264,1.75904,0.50576
16777216,11.9288,11.137,5.72902,0.759808,2.66198

sample-35,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02064,0.047104,0.050656,0.016384
16384,0.0083,0.025088,0.062848,0.086016,0.016768
65536,0.0251,0.036288,0.066432,0.053248,0.021824
262144,0.1057,0.072768,0.088064,0.147456,0.04448
1048576,0.4887,0.591776,0.205664,0.229376,0.148096
4194304,2.4894,2.53654,1.39053,0.421248,0.505504
16777216,15.1423,11.4256,5.75478,0.575328,2.50432

sample-36,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.02048,0.05568,0.03728,0.016608
16384,0.0052,0.0248,0.055328,0.038912,0.017632
65536,0.0215,0.035744,0.06608,0.038912,0.022528
262144,0.1024,0.071552,0.088128,0.114688,0.040704
1048576,0.5151,0.594048,0.197248,0.143744,0.147904
4194304,2.3072,2.56,1.3865,0.23312,0.505536
16777216,11.6266,11.5873,5.7919,0.927904,2.38195

sample-37,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.020672,0.046752,0.040224,0.017536
16384,0.0055,0.024832,0.056416,0.039296,0.018432
65536,0.0232,0.035456,0.065632,0.042368,0.0224
262144,0.1045,0.07168,0.08816,0.12864,0.038752
1048576,0.487,0.596288,0.200352,0.157696,0.147904
4194304,2.189,2.55373,1.38746,0.23824,0.50448
16777216,11.7032,11.2,5.72211,0.6296,2.66192

sample-38,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0027,0.020672,0.057344,0.039584,0.016384
16384,0.006,0.026464,0.056128,0.038912,0.017728
65536,0.0231,0.036512,0.065536,0.041344,0.020832
262144,0.1721,0.071552,0.088576,0.135168,0.039264
1048576,0.605,0.633376,0.268544,0.149504,0.148832
4194304,2.5903,2.54688,1.39878,0.282624,0.504544
16777216,11.5644,11.1077,5.69891,0.641024,2.66067

sample-39,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0021,0.02048,0.047392,0.031872,0.016384
16384,0.006,0.025888,0.05536,0.041248,0.017824
65536,0.0232,0.03568,0.066656,0.043328,0.021344
262144,0.1103,0.07152,0.088064,0.123104,0.038752
1048576,0.6122,0.594944,0.211424,0.174592,0.147744
4194304,2.0461,2.54787,1.39821,0.377728,0.50512
16777216,12.231,11.2923,5.7513,0.755424,2.50083

sample-40,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.020672,0.047104,0.060352,0.017568
16384,0.0054,0.025664,0.057216,0.041376,0.017568
65536,0.0215,0.03536,0.065856,0.040768,0.021248
262144,0.1092,0.071616,0.087008,0.131136,0.04048
1048576,0.6898,0.594272,0.196032,0.186368,0.148224
4194304,2.499,2.53779,1.38275,0.25488,0.503936
16777216,14.5112,11.5855,5.7384,0.574624,2.37139

sample-41,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02064,0.048608,0.03792,0.016384
16384,0.005,0.025856,0.057024,0.043008,0.018144
65536,0.0208,0.036512,0.066208,0.038912,0.021408
262144,0.1056,0.071616,0.089056,0.17216,0.038784
1048576,0.4669,0.628192,0.206112,0.137504,0.147456
4194304,2.0286,2.56205,1.39629,0.355872,0.505504
16777216,12.1451,11.5753,5.79088,0.607136,2.3511

sample-42,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0016,0.019296,0.046656,0.043008,0.016992
16384,0.006,0.02624,0.055296,0.040672,0.01728
65536,0.0225,0.036864,0.094208,0.039616,0.022496
262144,0.1168,0.071712,0.088576,0.120832,0.039392
1048576,0.5758,0.596064,0.197184,0.180448,0.148768
4194304,2.214,2.56381,1.40493,0.280672,0.504576
16777216,12.8455,11.5794,5.75888,0.606464,2.47235

sample-43,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0012,0.020544,0.055552,0.036864,0.016384
16384,0.0052,0.025568,0.055296,0.038624,0.017024
65536,0.0207,0.036096,0.065312,0.038912,0.022528
262144,0.1023,0.071488,0.087808,0.114688,0.039008
1048576,0.4655,0.602112,0.196608,0.137088,0.147904
4194304,1.9706,2.5392,1.3992,0.643072,0.503808
16777216,12.1701,11.1765,5.71171,0.600288,2.66064

sample-44,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.02064,0.056864,0.043008,0.016384
16384,0.0055,0.025664,0.055616,0.040864,0.0176
65536,0.0224,0.035648,0.065856,0.046496,0.0224
262144,0.1041,0.07168,0.087776,0.123904,0.040192
1048576,0.4652,0.636736,0.200544,0.169984,0.148128
4194304,3.6865,2.54566,1.3809,0.243904,0.505856
16777216,12.4524,11.108,5.70368,0.669696,2.63581

sample-45,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0012,0.02064,0.047168,0.036384,0.016256
16384,0.0054,0.031424,0.056672,0.035744,0.017664
65536,0.0208,0.035296,0.06576,0.03888,0.02208
262144,0.0986,0.07168,0.088032,0.11264,0.038912
1048576,0.541,0.60576,0.197408,0.148096,0.147936
4194304,1.9684,2.54227,1.40006,0.319488,0.504352
16777216,12.242,11.2608,5.7344,0.616448,2.43507

sample-46,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0015,0.02048,0.055808,0.041376,0.016992
16384,0.0061,0.025888,0.057184,0.039104,0.016384
65536,0.0248,0.036864,0.067168,0.057024,0.021216
262144,0.1109,0.07168,0.086912,0.149504,0.039872
1048576,0.7101,0.59392,0.206336,0.185088,0.147616
4194304,2.3424,2.54464,1.40221,0.25152,0.505216
16777216,12.9939,11.1031,5.69552,0.577536,2.66054

sample-47,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02064,0.047104,0.037792,0.016864
16384,0.005,0.0248,0.056512,0.036864,0.0176
65536,0.0216,0.042368,0.065536,0.03968,0.022176
262144,0.0984,0.071808,0.088064,0.11456,0.038912
1048576,0.4566,0.595968,0.196192,0.180992,0.14768
4194304,2.3749,2.54362,1.39536,0.394976,0.504128
16777216,12.1399,11.1448,5.67091,0.817824,2.33584

sample-48,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02048,0.049152,0.071488,0.025056
16384,0.0054,0.025632,0.056672,0.04096,0.016736
65536,0.0234,0.036864,0.066464,0.040448,0.022176
262144,0.1145,0.07168,0.088,0.280992,0.039936
1048576,0.4932,0.608256,0.204768,0.157888,0.148832
4194304,2.1772,2.54314,1.3969,0.345824,0.514144
16777216,14.1389,11.5758,5.76922,0.619296,2.38179

sample-49,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.026848,0.066976,0.03728,0.016416
16384,0.0056,0.024864,0.055936,0.039968,0.0176
65536,0.0212,0.035488,0.065536,0.041024,0.022528
262144,0.1138,0.07168,0.088064,0.113056,0.038912
1048576,0.451,0.624736,0.201984,0.224672,0.147456
4194304,1.9294,2.54346,1.39699,0.313216,0.505856
16777216,11.5362,11.1165,5.66294,0.6656,2.63114

sample-50,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.020672,0.047328,0.039488,0.01696
16384,0.0051,0.0248,0.0568,0.04096,0.017568
65536,0.0223,0.03536,0.066528,0.041696,0.021408
262144,0.1214,0.071552,0.0888,0.121216,0.039808
1048576,0.4669,0.596,0.198944,0.25744,0.148832
4194304,2.2649,2.53571,1.40586,0.29008,0.505216
16777216,12.8183,11.1073,5.72189,0.594784,2.66157

sample-51,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02064,0.045984,0.038848,0.016352
16384,0.0055,0.025664,0.055456,0.03904,0.016736
65536,0.0212,0.03616,0.064416,0.043008,0.02192
262144,0.1007,0.07168,0.087968,0.113344,0.038784
1048576,0.4483,0.595968,0.206112,0.151552,0.148672
4194304,1.9293,2.54771,1.40493,0.272384,0.5048
16777216,11.6118,11.4456,5.74202,0.739296,2.43498

sample-52,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0012,0.02048,0.047104,0.036864,0.016384
16384,0.005,0.024896,0.055424,0.03872,0.01776
65536,0.0209,0.035552,0.066432,0.038912,0.021568
262144,0.1007,0.071872,0.088064,0.13952,0.039552
1048576,0.6384,0.595968,0.20624,0.167456,0.14928
4194304,2.2539,2.53747,1.39469,0.35376,0.505408
16777216,15.0006,11.2301,5.70512,0.5816,2.65341

sample-53,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.020672,0.047456,0.042016,0.017344
16384,0.0053,0.025504,0.0552,0.039008,0.016864
65536,0.0217,0.03552,0.06656,0.040128,0.02208
262144,0.1131,0.071648,0.088256,0.11216,0.038912
1048576,0.465,0.596,0.20464,0.13312,0.147456
4194304,1.9282,2.53814,1.39786,0.392,0.514464
16777216,11.7686,11.2019,5.68758,0.614656,2.576

sample-54,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.021632,0.052768,0.036864,0.016352
16384,0.0052,0.025568,0.055904,0.04096,0.016512
65536,0.0212,0.035264,0.066336,0.039904,0.02736
262144,0.1006,0.071712,0.088928,0.1104,0.040736
1048576,0.4484,0.59792,0.20432,0.203072,0.149504
4194304,2.9009,2.54749,1.38189,0.350528,0.505856
16777216,12.8633,11.4012,5.73472,0.669696,2.43558

sample-55,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0015,0.020672,0.047104,0.041408,0.016384
16384,0.0058,0.026464,0.055456,0.046208,0.017024
65536,0.023,0.036384,0.065536,0.043424,0.02192
262144,0.1103,0.07168,0.087776,0.124928,0.038912
1048576,0.5098,0.594784,0.212864,0.138528,0.147456
4194304,2.0606,2.54752,1.40083,0.364992,0.518144
16777216,13.6353,11.2573,5.78186,0.718528,2.46989

sample-56,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0182,0.020544,0.055904,0.0392,0.016352
16384,0.0063,0.02496,0.089632,0.039328,0.016928
